pid,mean_wage
230904,164.0
231001,137.0
231002,105.80000305175781
231003,361.6666564941406
231102,38.0
231103,150.0
231304,94.0
231305,60.0
231401,135.0
231402,273.3333435058594
231502,40.0
231503,200.0
231601,119.66666412353516
231602,121.0
231702,150.0
231703,350.0
231704,245.0
231801,219.39999389648438
231802,115.0
231901,75.0
232001,127.25
232002,123.33333587646484
232003,197.0
232004,189.5
232101,132.0
232102,70.0
232302,80.0
232303,170.0
232304,60.0
232305,278.0
232501,70.0
232605,306.6666564941406
232606,406.6666564941406
232701,68.5
232702,30.0
232703,123.33333587646484
232802,117.0
232803,270.0
232804,235.0
232901,175.0
232902,140.0
232903,295.0
233002,50.0
233003,70.0
233004,138.3333282470703
233005,151.6666717529297
233501,273.0
233502,128.0
233505,55.0
233601,715.0
233603,150.0
233604,70.0
233701,100.0
233704,100.0
233802,199.3333282470703
233803,60.0
233804,238.5
233807,137.3333282470703
233903,120.0
234001,305.6000061035156
234003,193.0
234101,75.0
234103,75.0
234104,225.6666717529297
234203,135.0
234204,95.0
234206,90.0
234403,176.25
234404,156.6666717529297
234406,172.0
234601,102.5
234602,106.66666412353516
234603,150.0
234604,195.0
234901,200.39999389648438
234903,330.0
234904,256.6666564941406
235001,100.0
235002,65.0
235003,173.3333282470703
235101,200.0
235102,133.6666717529297
235104,70.0
235202,150.0
235303,315.0
235403,260.0
235404,350.0
235502,150.0
235603,390.0
235604,64.0
235605,400.0
235703,317.0
235804,163.3333282470703
235805,190.0
235901,160.0
236001,93.75
236003,280.0
236201,245.0
236301,332.0
236303,192.0
236401,146.6666717529297
236402,82.0
236502,188.75
236503,108.75
236505,334.0
236601,100.0
236701,76.0
236801,136.8000030517578
236802,75.0
236803,289.3333435058594
236902,70.0
236903,150.0
236904,322.5
237103,450.0
237104,281.6666564941406
237105,129.0
237106,278.0
237203,490.5
237301,140.0
237302,130.0
237303,167.5
237304,244.0
237305,182.0
237306,20.0
237401,266.6666564941406
237402,180.0
237501,150.0
237502,128.6666717529297
237504,180.0
237601,135.0
237602,158.5
237603,98.0
237604,192.0
237801,225.0
237802,90.0
237803,282.6666564941406
237804,273.75
237805,380.0
237902,100.0
237903,260.0
238001,319.3999938964844
238002,51.0
238003,136.6666717529297
238004,347.5
238101,100.0
238103,85.0
238104,232.5
238105,269.0
238203,270.5
238204,180.0
238301,50.0
238401,150.0
238403,85.0
238501,170.1999969482422
238601,296.3999938964844
238701,345.0
238702,144.0
238801,139.5
238802,154.0
238803,305.0
238804,242.25
238901,140.0
238904,144.0
238905,280.0
239003,240.0
239102,144.0
239103,399.6666564941406
239104,114.0
239105,105.0
239201,86.33333587646484
239202,48.0
239203,80.0
239301,64.0
239401,70.0
239403,241.6666717529297
239404,250.39999389648438
239701,327.5
239703,34.0
239804,60.0
239901,193.0
239904,214.5
240103,140.0
240105,195.0
240106,156.0
240107,101.0
240202,107.5
240301,174.0
240304,250.0
240401,210.0
240501,180.0
240502,130.0
240701,200.0
240801,340.0
240802,50.0
240803,75.0
240804,263.25
240902,20.0
240904,175.0
240905,300.0
241001,275.0
241002,37.0
241003,255.0
241004,236.0
241101,207.6666717529297
241203,415.75
241204,165.0
241205,242.6666717529297
241301,12.0
241402,22.5
241403,110.0
241404,150.0
241501,71.66666412353516
241502,125.0
241503,141.0
241504,165.0
241602,39.0
241701,170.0
241702,15.0
241901,270.0
241902,223.5
241904,258.5
241905,200.0
242004,200.0
242005,700.0
242102,120.0
242103,106.66666412353516
242104,93.33333587646484
242105,166.25
242106,190.0
242107,250.0
242201,174.0
242202,101.0
242203,320.0
242204,240.0
242401,145.0
242402,100.0
242403,420.0
242404,184.5
242501,180.0
242503,165.0
242504,250.0
242505,210.75
242507,240.0
242601,55.0
242603,184.39999389648438
242604,180.0
242801,301.0
242802,100.0
242804,300.0
242901,110.0
243201,228.3333282470703
243202,153.3333282470703
243203,136.6666717529297
243204,220.0
243301,99.0
243302,20.0
243303,100.0
243501,271.5
243503,200.0
243504,417.0
243701,180.0
243801,120.0
243802,30.0
243803,90.0
243804,385.0
243901,297.5
243902,119.66666412353516
243903,201.6666717529297
243904,180.0
244001,150.0
244002,117.33333587646484
244003,118.0
244004,200.0
244101,280.0
244104,209.5
244201,142.5
244202,78.75
244203,267.5
244204,191.0
244301,349.0
244302,318.6000061035156
244303,250.0
244403,120.0
244404,130.0
244604,150.0
244605,165.0
244701,233.75
244702,103.0
244703,149.5
244707,180.0
244801,245.1999969482422
244802,125.0
244803,169.0
244804,288.0
244901,180.0
244902,90.0
244903,250.0
245001,80.0
245002,102.33333587646484
245003,163.3333282470703
245004,100.0
245010,250.0
245011,263.5
245101,154.5
245102,119.5
245103,261.5
245104,335.0
245203,325.0
245204,137.0
245302,209.0
245401,62.0
245403,140.0
245404,188.39999389648438
245501,188.25
245502,140.0
245504,350.0
245505,350.0
245602,102.5
245603,416.25
245604,75.0
245701,110.5
245702,137.6666717529297
245703,273.5
245801,200.0
245802,60.0
245803,585.0
245902,101.0
245903,240.0
245904,150.0
246003,450.0
246004,152.0
246104,250.0
246201,110.0
246202,102.5
246203,211.0
246402,100.0
246404,40.0
246405,150.0
246406,700.0
246502,150.0
246601,37.0
246704,140.0
247001,355.0
247102,130.5
247103,100.0
247301,57.5
247302,40.0
247403,50.0
247503,400.0
247504,300.0
247602,199.0
247603,255.0
247802,30.0
247803,130.0
247804,136.6666717529297
248001,295.3333435058594
248002,330.0
248201,350.0
248202,300.0
248203,247.5
248301,77.5
248302,70.5999984741211
248303,361.75
248305,303.3333435058594
248401,125.0
248402,69.5
248403,250.0
248404,175.0
248601,120.0
248604,200.0
248801,58.0
248802,63.0
248803,331.25
248901,222.0
248902,177.5
248903,48.0
249101,285.0
249102,71.0
249103,183.3333282470703
249201,160.0
249202,50.0
249301,90.0
249302,75.0
249304,150.0
249501,118.5
249503,155.0
249602,80.0
249603,80.0
249604,300.0
249701,70.0
249702,48.5
249703,176.6666717529297
249705,183.3333282470703
249708,60.0
249901,216.6666717529297
250101,221.5
250205,146.75
250301,395.0
250303,96.33333587646484
250304,112.0
250401,300.0
250403,100.0
250501,97.5
250502,12.0
250503,385.6000061035156
250504,300.0
250601,500.0
250701,80.0
250702,50.0
250703,80.0
250901,246.6666717529297
250902,140.0
251101,293.6666564941406
251102,72.0
251201,378.0
251202,112.5
251204,195.0
251301,70.0
251302,28.0
251401,465.0
251402,463.75
251404,170.0
251501,150.0
251502,167.5
251503,130.0
251504,232.0
251505,310.0
251702,636.0
251801,275.0
252101,27.0
252201,315.0
252301,421.5
252302,227.3333282470703
252401,80.0
252501,292.0
252503,83.0
252504,120.0
252702,75.0
252703,190.0
252801,170.0
252802,131.25
252804,160.0
252901,240.0
253003,97.0
253004,80.0
253101,186.6666717529297
253102,136.6666717529297
253303,225.0
253304,380.0
253401,130.0
253403,72.33333587646484
253404,80.0
253601,219.0
253602,290.0
253701,230.0
253703,214.8000030517578
253802,36.0
253804,165.0
253901,200.0
253902,103.0
253903,250.0
253904,50.0
254301,29.0
254302,27.0
254403,121.25
254502,100.0
254503,250.0
254601,122.5
254604,280.0
254802,120.0
254903,301.75
254904,296.5
255001,326.6666564941406
255003,743.3333129882812
255004,100.0
255103,200.0
255104,130.0
255202,113.75
255203,543.3333129882812
255301,270.0
255302,40.0
255401,61.66666793823242
255402,160.0
255403,150.0
255404,116.5
255405,315.0
255501,350.0
255502,100.0
255503,180.0
255802,70.0
255902,397.5
255903,270.0
256002,200.0
256006,300.0
256101,406.6666564941406
256204,155.0
256301,455.0
256302,70.0
256303,300.0
256401,30.0
256402,150.0
256501,120.0
256601,131.39999389648438
256602,80.0
256603,125.0
256802,155.0
256803,160.0
256805,155.0
256904,88.66666412353516
256905,187.0
257002,116.0
257003,320.0
257004,281.6666564941406
257101,70.0
257201,91.0
257301,233.3333282470703
257302,250.0
257503,180.0
257506,235.0
257606,33.0
257801,246.6666717529297
257901,200.0
258001,150.0
258101,115.0
258103,27.0
258201,300.0
258202,80.0
258204,40.0
258301,95.0
258302,251.75
258501,43.5
258703,57.0
258801,120.0
258901,40.0
258902,50.0
259001,255.0
259102,27.0
259103,207.5
259104,276.6666564941406
259201,50.0
259401,100.0
259403,227.5
259404,96.66666412353516
259501,257.75
259503,45.0
259601,156.6666717529297
259701,150.0
259702,465.0
259703,300.0
259801,120.0
259802,100.0
259901,10.0
259904,80.0
260001,40.0
260002,10.0
260201,80.0
260203,400.0
260205,300.0
260301,281.0
260302,119.0
260303,200.0
260401,402.0
260402,180.0
260404,30.0
260501,142.5
260601,226.5
260701,271.5
260801,173.0
260802,95.0
260901,126.66666412353516
261002,118.0
261004,200.0
261106,70.0
261302,214.0
261303,220.5
261403,174.25
261802,199.0
261803,160.0
261901,52.0
261903,208.0
261904,232.5
262002,27.0
262102,145.0
262103,130.0
262301,305.0
262302,60.0
262501,60.0
262502,20.0
262503,234.6666717529297
262504,175.0
262603,204.0
262604,135.5
262701,86.66666412353516
262702,40.0
262703,200.0
262801,65.0
262802,197.75
262803,124.0
262902,300.0
262903,192.6666717529297
262904,120.0
262905,100.0
262906,180.0
263001,140.0
263002,137.0
263004,240.0
263101,89.5
263102,61.5
263103,217.5
263104,130.0
263105,138.0
263201,120.0
263401,303.79998779296875
263402,47.5
263501,38.5
263502,27.0
263503,115.0
263701,244.5
263702,70.0
263703,254.5
263704,203.3333282470703
263804,297.0
263901,80.0
263902,45.0
264001,50.0
264003,92.0
264005,104.5999984741211
264006,63.66666793823242
264007,90.0
264101,45.0
264102,60.0
264103,142.5
264202,64.0
264203,125.0
264301,124.33333587646484
264401,184.0
264402,31.5
264403,190.0
264404,75.0
264502,50.0
264503,230.0
264603,250.0
264701,250.0
264702,50.0
264703,218.6666717529297
264704,335.0
264801,274.5
264802,100.0
264803,213.3333282470703
264804,95.0
264902,305.0
265001,366.6666564941406
265102,150.0
265103,396.6666564941406
265104,236.6666717529297
265203,255.0
265204,100.0
265301,100.0
265302,30.0
265403,80.0
265701,70.0
265703,70.0
265704,290.0
265801,180.0
265901,120.0
265902,85.0
265903,320.0
266001,227.0
266002,180.0
266003,220.0
266201,120.80000305175781
266203,105.0
266204,190.0
266301,292.5
266306,180.0
266401,80.0
266402,75.0
266501,223.3333282470703
266601,325.0
266603,200.0
266604,310.0
266605,280.0
266606,230.0
266701,180.0
266901,100.0
266903,127.0
266904,150.0
267001,124.0
267002,165.0
267003,171.0
267004,117.0
267202,52.33333206176758
267203,105.0
267204,215.0
267401,295.0
267402,160.0
267404,172.0
267501,111.0
267601,83.25
267701,94.0
267702,50.0
267703,413.3333435058594
267801,122.0
267901,43.5
267902,74.5999984741211
267903,286.6666564941406
267904,138.3333282470703
267905,117.4000015258789
268001,110.66666412353516
268201,58.0
268202,70.0
268204,281.6666564941406
268401,95.0
268402,60.0
268403,86.0
268404,197.0
268604,170.0
268605,300.0
268701,286.25
268702,100.0
268703,250.0
268704,345.75
268904,150.5
268906,205.0
268907,82.5
269001,334.0
269002,338.0
269101,44.0
269202,150.0
269203,255.0
269204,69.0
269301,115.0
269303,105.0
269304,87.75
269401,240.0
269402,180.0
269405,220.0
269603,130.0
269604,200.0
269701,165.0
269801,20.0
269802,89.0
269804,120.0
269901,60.0
270104,100.0
270201,93.75
270202,96.66666412353516
270203,289.0
270204,250.0
270301,200.0
270302,167.5
270303,150.0
270304,200.0
270401,244.75
270402,65.0
270403,285.0
270404,225.0
270502,41.0
270601,246.39999389648438
270603,270.0
270604,150.0
270703,230.0
270704,225.0
270705,250.0
270802,200.0
270803,230.0
270804,80.0
270901,190.0
270902,162.5
270903,150.0
270904,200.0
271001,76.66666412353516
271002,165.0
271003,200.0
271004,140.0
271201,180.0
271203,190.0
271204,180.0
271301,374.6666564941406
271302,183.0
271304,216.6666717529297
271305,120.0
271401,215.0
271403,500.0
271502,300.0
271601,235.0
271603,136.0
271902,158.25
271903,264.5
271904,170.0
272001,422.0
272002,130.0
272101,253.3333282470703
272102,100.0
272103,65.0
272104,180.0
272202,105.0
272301,171.0
272502,75.0
272503,150.0
272504,114.0
272602,196.6666717529297
272604,200.0
272701,350.0
272801,27.0
272802,85.0
272803,100.0
272804,85.0
273101,191.6666717529297
273102,113.0
273202,70.0
273203,212.0
273204,76.0
273301,374.3999938964844
273302,132.5
273303,82.0
273501,376.6666564941406
273502,367.0
273503,400.0
273601,267.5
273701,162.6666717529297
273702,93.33333587646484
273705,248.75
273803,130.0
273804,253.75
273901,180.0
274003,168.25
274005,110.0
274103,60.0
274104,50.0
274106,210.0
274107,250.0
274203,251.25
274301,303.0
274304,30.0
274401,263.3333435058594
274402,80.0
274501,375.0
274701,527.5
274702,312.5
274705,56.5
274801,80.0
275001,212.5
275203,155.0
275204,102.25
275301,140.0
275302,130.0
275304,195.0
275401,52.0
275403,50.0
275501,165.0
275502,40.0
275503,108.33333587646484
275504,160.0
275601,173.75
275701,108.33333587646484
275801,220.0
275802,118.0
275901,220.0
275902,123.33333587646484
276003,160.0
276004,196.6666717529297
276101,82.5
276102,85.33333587646484
276103,110.0
276104,93.33333587646484
276203,165.0
276204,116.66666412353516
276205,177.5
276207,250.0
276302,100.0
276401,200.60000610351562
276504,159.0
276701,163.3333282470703
276702,80.0
276801,100.0
276901,240.0
277001,100.0
277102,20.0
277201,145.0
277301,271.3333435058594
277302,69.0
277303,171.0
277304,284.3333435058594
277305,135.0
277401,308.79998779296875
277501,197.0
277601,165.0
277701,386.6666564941406
277703,240.0
277704,282.5
277801,527.0
277802,35.0
277803,312.5
277901,155.0
277902,77.66666412353516
277903,250.0
278001,44.0
278102,110.0
278103,150.0
278104,100.0
278105,340.0
278201,311.5
278202,100.0
278204,284.0
278301,499.20001220703125
278302,80.0
278303,111.5
278304,266.6666564941406
278401,400.0
278505,141.6666717529297
278701,297.5
278702,145.0
278703,365.0
278704,150.0
278801,78.0
278802,60.0
278803,75.0
278901,165.0
279002,193.3333282470703
279003,200.0
279201,460.0
279202,100.0
279205,175.0
279206,410.0
279301,357.20001220703125
279302,108.5
279304,180.0
279401,860.0
279502,60.0
279503,300.75
279601,150.0
279603,460.0
279604,426.75
279703,115.0
279705,160.0
279801,150.0
279802,140.0
279803,145.0
279804,170.0
279901,53.75
280003,111.0
280201,109.33333587646484
280301,596.5
280302,386.75
280401,120.0
280402,22.5
280403,283.75
280404,120.0
280501,387.20001220703125
280503,363.3333435058594
280601,87.33333587646484
280604,183.3333282470703
280701,242.0
280703,90.0
280903,185.0
280904,140.0
281001,130.3333282470703
281004,110.0
281101,169.3333282470703
281102,82.66666412353516
281103,183.3333282470703
281104,238.0
281201,240.0
281202,110.0
281203,200.0
281301,448.0
281303,367.5
281304,300.0
281401,150.0
281503,291.79998779296875
281504,216.6666717529297
281505,291.6666564941406
281506,310.0
281601,260.0
281602,175.0
281701,80.0
281702,95.0
281704,60.0
281801,100.0
282001,310.0
282003,215.0
282101,350.0
282102,300.0
282103,113.0
282105,40.0
282201,70.0
282202,96.66666412353516
282203,213.3333282470703
282204,167.0
282301,287.5
282302,124.0
282304,150.0
282601,100.0
282701,217.5
282702,122.5
282801,80.0
282901,110.0
282903,240.0
283001,123.33333587646484
283002,110.0
283003,175.0
283004,100.0
283005,85.0
283103,75.0
283104,70.0
283105,125.0
283202,75.0
283501,100.0
283601,265.0
283602,100.0
283604,151.0
283701,223.25
283702,123.66666412353516
283801,172.5
283803,150.0
283805,44.0
283901,169.75
283903,352.0
283904,545.0
284001,404.0
284101,260.0
284102,100.0
284103,238.6666717529297
284104,110.0
284201,344.0
284202,95.0
284203,280.0
284301,120.4000015258789
284302,228.8000030517578
284303,321.6666564941406
284401,85.0
284402,90.0
284502,85.0
284603,187.0
284604,146.6666717529297
284605,536.0
284607,310.0
284701,135.0
284702,94.25
284703,110.0
284704,150.0
284803,213.3333282470703
284804,100.0
284901,331.0
284903,210.0
284904,250.0
285001,365.0
285002,294.0
285101,313.5
285102,330.0
285103,340.0
285104,400.0
285201,672.0
285203,335.0
285401,513.0
285402,40.0
285403,407.5
285601,277.5
285701,232.5
285703,158.3333282470703
285704,140.0
285801,291.5
285803,145.0
285804,130.0
285903,295.79998779296875
285904,121.5999984741211
286001,165.0
286202,150.0
286301,215.0
286303,68.0
286402,50.0
286403,150.0
286404,115.0
286405,154.3333282470703
286505,80.0
286506,250.0
286507,333.3333435058594
286601,50.0
286602,126.0
286603,185.0
286701,432.5
286702,200.0
286803,283.3333435058594
286804,45.0
286806,124.0
286901,150.0
286902,70.0
287003,190.0
287101,554.0
287202,256.6666564941406
287203,70.0
287301,145.0
287303,133.3333282470703
287304,162.5
287305,282.0
287401,438.0
287403,360.0
287501,496.0
287502,60.0
287503,240.0
287601,243.3333282470703
287602,180.0
287603,240.0
287701,206.0
287702,90.0
287703,250.0
287704,220.0
287802,140.0
287803,40.0
287804,60.0
287805,100.0
287901,235.0
287903,480.3333435058594
287904,165.0
288001,312.0
288003,250.0
288101,310.0
288102,93.25
288103,150.0
288104,235.0
288201,324.0
288202,216.6666717529297
288203,250.0
288204,200.0
288401,404.0
288402,380.0
288404,270.0
288501,100.0
288503,263.3333435058594
288504,243.3333282470703
288505,150.0
288601,313.3333435058594
288602,170.0
288604,400.0
288903,180.0
289303,230.0
289304,282.5
289402,179.0
289403,146.0
289501,100.0
289503,256.0
289504,190.0
289505,50.0
289801,136.75
289802,128.0
289803,310.0
289804,130.0
289805,208.0
289903,400.0
290001,420.0
290103,260.0
290104,405.3333435058594
290201,303.3333435058594
290202,112.25
290203,430.0
290401,375.0
290501,30.0
290502,60.0
290601,150.0
290604,200.0
290801,100.0
290802,80.0
290803,230.0
290904,70.0
290906,150.0
291001,160.0
291102,337.5
291201,155.0
291401,243.3333282470703
291402,80.0
291403,80.0
291502,75.0
291602,80.0
291603,120.0
291604,50.0
291605,250.0
291701,201.0
291702,150.0
291703,150.0
291903,100.0
291904,325.0
291905,155.6666717529297
292103,467.0
292201,325.0
292202,75.0
292302,125.0
292303,95.0
292304,169.5
292402,121.0
292403,480.0
292404,350.0
292501,74.5
292503,164.0
292601,88.0
292602,80.0
292603,390.0
292604,240.0
292701,90.0
292703,146.6666717529297
292706,160.0
292801,120.0
292802,65.0
292803,200.0
292804,293.0
292902,70.0
293002,70.0
293003,425.0
293101,170.0
293201,140.0
293202,100.0
293203,135.0
293204,125.0
293205,140.0
293402,105.0
293502,135.0
293701,45.0
293703,140.0
293704,190.0
293801,102.0
293802,80.0
294101,200.0
294201,100.0
294202,100.0
294204,75.0
294301,333.75
294302,250.0
294401,50.0
294402,113.33333587646484
294501,400.0
294601,124.0
294603,50.0
294604,200.0
294605,500.0
294701,92.0
294803,50.0
294902,450.0
294904,150.0
295003,85.0
295101,160.0
295103,90.0
295104,76.0
295301,170.0
295303,250.0
295401,313.3333435058594
295402,180.0
295404,240.0
295501,700.0
295502,460.0
295601,437.5
295603,308.75
295702,175.0
295804,300.0
295901,466.6666564941406
296001,270.0
296002,40.0
296004,145.0
296101,715.0
296201,195.0
296403,500.0
296404,150.0
296601,190.75
296603,115.0
296604,280.0
296701,72.5
296702,120.0
296703,235.0
296801,30.0
296802,210.0
296901,130.0
297001,240.0
297101,150.0
297103,120.0
297201,195.0
297202,110.0
297301,200.0
297302,113.33333587646484
297304,60.0
297403,230.0
297501,100.0
297502,100.0
297503,200.0
297603,200.0
297604,70.0
297703,100.0
297704,200.0
297801,70.0
298101,300.0
298203,390.0
298301,235.60000610351562
298501,125.0
298502,72.5
298503,183.3333282470703
298504,283.3333435058594
298505,147.5
298506,275.0
298601,180.0
298602,150.0
298603,130.0
298701,150.0
298703,180.0
298704,190.0
299001,467.5
299002,90.0
299004,300.0
299101,180.0
299301,130.0
299302,90.0
299501,150.0
299502,106.66666412353516
299503,280.0
299701,158.3333282470703
299702,224.0
299703,210.0
299801,285.0
299901,150.0
300101,200.0
300202,60.0
300203,502.0
300204,175.0
300301,180.0
300403,175.5
300501,140.0
300502,130.0
300701,170.0
300702,133.75
300703,163.3333282470703
300902,253.75
301101,163.3333282470703
301102,112.0
301103,140.0
301201,300.0
301202,112.5
301203,216.0
301204,150.0
301301,218.0
301302,132.0
301303,200.0
301304,210.0
301402,126.66666412353516
301405,250.0
301501,200.0
301502,120.66666412353516
301504,200.0
301601,60.0
301701,71.5
301703,180.0
301704,170.0
301801,75.0
301802,210.0
301803,173.3333282470703
301804,200.0
301805,135.0
301901,120.0
301902,75.0
301903,75.0
301904,112.5
302101,16.0
302201,210.0
302203,165.0
302204,141.0
302301,325.0
302302,270.0
302402,96.66666412353516
302403,146.6666717529297
302404,210.0
302501,92.80000305175781
302503,345.0
302504,120.0
302505,237.5
302701,148.5
302801,130.0
302901,250.0
303001,113.33333587646484
303002,123.0
303003,170.0
303101,77.5
303102,135.0
303103,136.6666717529297
303201,150.0
303202,125.0
303301,180.0
303302,50.0
303401,200.0
303402,600.0
303901,205.0
304001,150.0
304101,175.0
304102,92.0
304103,300.0
304201,186.8000030517578
304202,196.0
304301,238.60000610351562
304302,139.25
304303,166.6666717529297
304304,150.0
304305,30.0
304306,198.6666717529297
304401,356.6666564941406
304402,195.0
304501,60.0
304601,230.0
304602,116.0
304701,60.0
304703,264.0
304704,100.0
304901,100.0
304902,120.0
305001,95.0
305201,130.0
305202,123.33333587646484
305303,170.0
305305,300.0
305501,250.0
305502,120.0
305503,180.0
305504,100.0
305505,120.0
305702,77.5
305703,182.5
305704,200.0
305804,183.3333282470703
305901,80.0
305903,40.0
305904,58.0
305905,215.0
305906,80.0
306001,150.0
306003,200.0
306103,100.0
306104,130.0
306201,88.5
306203,225.1999969482422
306204,257.0
306302,100.0
306303,200.0
306501,110.0
306502,375.0
306503,240.0
306601,316.6666564941406
306604,350.0
306701,298.3333435058594
306801,150.0
306802,120.0
306902,75.0
306903,125.0
306904,175.0
307101,233.3333282470703
307202,155.0
307203,80.0
307303,500.0
307601,340.0
307801,212.1999969482422
307803,200.0
308001,290.0
308002,190.0
308003,250.0
308101,346.0
308103,300.0
308201,110.0
308202,50.0
308402,100.0
308501,160.0
308502,235.0
308602,300.0
308603,250.0
308701,510.0
308901,327.5
308902,150.0
309001,201.0
309002,162.3333282470703
309004,242.0
309101,120.0
309102,60.0
309103,129.6666717529297
309201,406.6666564941406
309202,116.25
309501,313.3333435058594
309801,372.5
309901,175.0
309902,105.0
310001,337.5
310002,80.0
310101,276.0
310102,120.0
310103,350.0
310201,470.0
310202,57.5
310303,250.0
310401,250.0
310503,102.5
310504,375.0
310604,200.0
310703,211.0
310704,188.5
310801,55.0
310901,160.0
310902,96.66666412353516
311002,107.0
311003,270.0
311102,62.5
311301,130.0
311501,257.0
311502,60.0
311503,350.0
311504,232.5
311603,310.0
311604,242.5
311702,50.0
311802,80.0
311902,20.0
311903,100.0
311904,151.6666717529297
311905,267.5
312004,190.0
312101,155.39999389648438
312103,127.5
312203,150.0
312205,100.0
312206,100.0
312301,210.0
312303,165.0
312402,161.3333282470703
312501,267.5
312503,200.0
312602,165.0
312603,150.0
312604,200.0
312701,104.0
312702,136.0
312704,198.0
312801,140.0
312802,108.66666412353516
312803,190.0
312804,151.25
312903,196.6666717529297
312904,160.0
313001,156.75
313002,331.6666564941406
313003,313.3333435058594
313006,100.0
313101,85.66666412353516
313103,60.0
313104,205.0
313105,71.0
313302,243.3333282470703
313303,125.66666412353516
313304,150.0
313401,80.0
313403,60.0
313405,160.0
313406,136.6666717529297
313501,342.5
313502,315.0
313702,232.5
313703,121.33333587646484
313901,467.0
313902,175.0
313903,95.0
314101,60.0
314102,250.0
314204,500.0
314301,256.6666564941406
314302,230.0
314401,604.0
314502,150.0
314701,150.0
314702,90.0
314901,55.0
314902,100.0
315201,140.0
315202,85.80000305175781
315204,153.3333282470703
315301,300.0
315302,235.0
315401,235.0
315402,199.39999389648438
315701,238.3333282470703
315702,66.33333587646484
315801,650.0
315802,225.0
315901,550.0
316101,300.0
316102,350.0
316201,263.3999938964844
316202,130.0
316301,350.0
316402,70.0
316403,225.0
316502,70.0
316503,226.6666717529297
316504,190.0
316601,311.6666564941406
316701,286.6666564941406
316702,130.0
316703,180.0
316704,200.0
316801,223.3333282470703
316901,250.0
317002,150.0
317101,435.0
317103,295.0
317104,400.0
317201,205.0
317202,121.75
317203,220.0
317403,172.5
317404,72.0
317405,525.0
317801,173.5
317802,116.33333587646484
317804,350.0
317901,20.0
317902,100.0
318001,182.6666717529297
318101,116.66666412353516
318102,70.0
318104,120.0
318301,262.3999938964844
318302,50.0
318401,212.0
318402,117.5999984741211
318403,230.0
318404,350.0
318501,100.0
318502,118.0
318503,230.0
318504,300.0
318703,62.5
318901,406.6666564941406
318903,60.0
319101,240.0
319102,15.0
319302,160.0
319303,114.5
319304,153.3333282470703
319503,225.0
319602,55.0
319701,192.60000610351562
319702,80.0
319703,240.5
319801,93.0
319802,50.0
319903,206.6666717529297
319904,300.0
320101,195.6666717529297
320102,85.0
320104,20.0
320201,123.33333587646484
320202,257.5
320203,90.66666412353516
320501,106.33333587646484
320503,200.0
320504,66.0
320505,100.0
320701,116.66666412353516
320702,69.0
320704,280.0
320901,176.0
320903,160.0
320904,355.3333435058594
321103,72.0
321201,107.5
321202,100.0
321301,210.0
321303,200.0
321304,200.0
321402,152.0
321403,206.6666717529297
321404,178.5
321502,50.0
321801,100.0
321802,89.80000305175781
321803,137.5
321804,173.3333282470703
321901,148.0
321902,108.0
321903,300.0
321904,300.0
322001,40.0
322002,114.0
322203,60.0
322801,90.0
322803,215.0
322804,175.0
322805,215.0
323001,233.3333282470703
323002,206.6666717529297
323003,134.5
323004,225.0
323201,208.75
323204,153.3333282470703
323601,66.0
323602,30.33333396911621
323701,250.0
324001,109.0
324002,66.0
324003,360.0
324004,156.0
324005,70.0
324006,300.0
324202,165.0
324203,200.0
324303,272.25
324403,78.0
324501,27.0
324704,230.0
324903,300.0
325001,250.0
325104,100.0
325401,112.5
325402,134.39999389648438
325403,156.1999969482422
325503,308.6666564941406
325504,306.6666564941406
325701,200.0
325702,58.0
325703,114.66666412353516
325704,130.0
325803,126.0
325804,135.0
325805,104.66666412353516
325806,175.0
325901,485.0
325903,350.0
326301,200.0
326601,194.0
326602,47.5
326603,150.0
326701,120.0
326702,150.0
326801,131.25
326802,50.0
326803,166.6666717529297
326903,123.33333587646484
327003,137.5
327004,77.5
327101,166.6666717529297
327204,60.0
327205,314.0
327206,200.0
327301,59.0
327303,208.0
327401,400.0
327404,170.0
327501,147.0
327502,60.5
327503,200.0
327504,195.0
327603,130.0
327604,165.0
327605,400.0
327606,200.0
327607,200.0
327701,181.0
327702,70.0
327703,160.0
327901,164.0
327902,65.0
327903,200.0
327904,190.0
328101,200.0
328201,145.0
328301,80.0
328401,356.6666564941406
328402,110.0
328501,452.5
328502,1000.0
328503,260.0
328504,220.0
328601,116.66666412353516
328803,80.0
328806,140.0
329001,100.0
329002,64.0
329003,120.0
329004,185.0
329101,150.0
329102,110.0
329201,450.0
329202,80.0
329401,130.0
329402,30.0
329502,138.6666717529297
329504,200.0
329601,222.5
329602,150.0
329802,107.5
329803,300.0
329901,350.0
330002,86.0
330004,150.0
330201,404.0
330202,255.0
330203,250.0
330301,130.0
330302,90.0
330403,120.0
330404,375.0
330501,296.6666564941406
330502,72.5
330503,175.0
330504,100.0
330601,250.0
330701,180.0
330801,87.5
330802,60.0
330803,190.0
330804,145.0
330902,177.25
330903,183.3333282470703
331002,370.0
331101,170.0
331303,110.0
331401,150.0
331501,277.5
331502,110.0
331601,177.5
331602,106.25
331603,115.0
331604,270.0
331803,190.0
331902,150.0
332001,220.0
332102,40.0
332201,84.0
332202,95.0
332204,220.0
332205,102.5
332206,150.0
332302,28.0
332304,150.0
332305,130.0
332401,130.0
332601,302.0
332701,150.0
332702,70.0
332703,80.0
332704,100.0
332705,140.0
